unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
605801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2018,2018-01-01T00:00:00.000,8.72
742301,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2021,2021-06-01T00:00:00.000,9.63
410906,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2015-16,2015-12-01T00:00:00.000,8.50
410907,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2016,2016-06-01T00:00:00.000,8.45
742333,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2020-21,2020-12-01T00:00:00.000,6.81
547556,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2016-17,2016-12-01T00:00:00.000,8.48
669650,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2020,2020-06-01T00:00:00.000,7.37
605835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2018,2018-06-01T00:00:00.000,8.65
547541,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2016-17,2016-12-01T00:00:00.000,8.17
334123,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Annual Average 2015,2015-01-01T00:00:00.000,9.36
174125,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2009,2008-12-01T00:00:00.000,11.60
174193,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2011,2010-12-01T00:00:00.000,11.13
334126,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2015,2015-01-01T00:00:00.000,9.36
667208,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2019-20,2019-12-01T00:00:00.000,31.63
175442,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2012-13,2012-12-01T00:00:00.000,32.69
176576,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2010,2009-12-01T00:00:00.000,31.80
336857,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2015,2015-06-01T00:00:00.000,17.09
667202,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2019-20,2019-12-01T00:00:00.000,34.16
175441,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2012-13,2012-12-01T00:00:00.000,37.34
176575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2010,2009-12-01T00:00:00.000,39.17
643394,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2019,2019-06-01T00:00:00.000,22.64
412466,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2015-16,2015-12-01T00:00:00.000,23.79
412467,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2016,2016-06-01T00:00:00.000,13.98
740932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2020-21,2020-12-01T00:00:00.000,22.76
211976,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2014,2014-06-01T00:00:00.000,9.12
669664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2020,2020-01-01T00:00:00.000,6.35
649839,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2018-19,2018-12-01T00:00:00.000,7.59
649736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2019,2019-06-01T00:00:00.000,11.11
669765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2019-20,2019-12-01T00:00:00.000,11.00
177331,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2012-13,2012-12-01T00:00:00.000,15.00
178465,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2010,2009-12-01T00:00:00.000,14.24
173683,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2011,2011-06-01T00:00:00.000,11.93
173649,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2010,2010-06-01T00:00:00.000,12.49
410909,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Winter 2015-16,2015-12-01T00:00:00.000,8.42
410910,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302,Central Harlem - Morningside Heights,Summer 2016,2016-06-01T00:00:00.000,8.67
742300,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2020-21,2020-12-01T00:00:00.000,7.99
177320,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2012-13,2012-12-01T00:00:00.000,10.24
178454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Annual Average 2010,2009-12-01T00:00:00.000,9.80
742302,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2021,2021-01-01T00:00:00.000,7.67
410808,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2016,2016-06-01T00:00:00.000,11.17
177859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2011,2011-06-01T00:00:00.000,10.67
177817,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2010,2010-06-01T00:00:00.000,11.12
410753,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2015-16,2015-12-01T00:00:00.000,8.75
177867,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2011,2011-06-01T00:00:00.000,11.12
177825,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2010,2010-06-01T00:00:00.000,11.44
130410,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,207,East Flatbush - Flatbush,2013,2013-01-01T00:00:00.000,2.30
175430,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2012-13,2012-12-01T00:00:00.000,25.91
176564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2010,2009-12-01T00:00:00.000,23.64
643682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2019,2019-06-01T00:00:00.000,14.43
166015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2012-13,2012-12-01T00:00:00.000,26.06
336842,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2015,2015-06-01T00:00:00.000,14.60
643670,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2019,2019-06-01T00:00:00.000,12.67
667760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2019-20,2019-12-01T00:00:00.000,26.30
166016,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2012-13,2012-12-01T00:00:00.000,22.68
167626,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2010,2009-12-01T00:00:00.000,12.96
166033,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Winter 2012-13,2012-12-01T00:00:00.000,16.70
643673,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2019,2019-06-01T00:00:00.000,9.24
667766,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2019-20,2019-12-01T00:00:00.000,22.83
547641,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2017,2017-06-01T00:00:00.000,9.81
547643,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2016-17,2016-12-01T00:00:00.000,8.38
669593,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Summer 2020,2020-06-01T00:00:00.000,7.33
130537,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,2,Brooklyn,2013,2013-01-01T00:00:00.000,22.80
177187,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2009-10,2009-12-01T00:00:00.000,8.92
177271,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2011-12,2011-12-01T00:00:00.000,8.81
212926,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2014,2013-12-01T00:00:00.000,9.75
547388,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2016-17,2016-12-01T00:00:00.000,8.78
547386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2017,2017-06-01T00:00:00.000,10.20
605682,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2018,2018-06-01T00:00:00.000,9.23
168468,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2009-10,2009-12-01T00:00:00.000,12.47
168586,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2011-12,2011-12-01T00:00:00.000,11.42
605940,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2018,2018-06-01T00:00:00.000,9.10
669855,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2020,2020-06-01T00:00:00.000,7.23
549801,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2016-17,2016-12-01T00:00:00.000,25.18
602742,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2018,2018-06-01T00:00:00.000,12.34
667137,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2020,2020-06-01T00:00:00.000,10.66
212548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2014,2013-12-01T00:00:00.000,21.14
549778,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2017,2017-06-01T00:00:00.000,15.85
549780,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2016-17,2016-12-01T00:00:00.000,26.96
602721,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2018,2018-06-01T00:00:00.000,15.21
667095,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2020,2020-06-01T00:00:00.000,14.29
222611,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2009,2009-06-01T00:00:00.000,26.14
222551,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2009,2009-06-01T00:00:00.000,20.56
222479,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2009,2009-06-01T00:00:00.000,25.47
167612,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Annual Average 2010,2009-12-01T00:00:00.000,24.01
336803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2015,2015-06-01T00:00:00.000,15.48
643631,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2019,2019-06-01T00:00:00.000,14.81
667682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Winter 2019-20,2019-12-01T00:00:00.000,27.69
336800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2015,2015-06-01T00:00:00.000,16.56
667676,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2019-20,2019-12-01T00:00:00.000,28.08
151629,643,Annual vehicle miles traveled,million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2005,2005-01-01T00:00:00.000,21.30
325204,643,Annual vehicle miles traveled,million miles,per km2,UHF42,107,Hunts Point - Mott Haven,2016,2016-01-01T00:00:00.000,20.20
325136,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,103,Lower East Side and Chinatown (CD3),2016,2016-01-01T00:00:00.000,2.20
154468,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,303,Bedford Stuyvesant (CD3),2005,2005-01-01T00:00:00.000,0.90
325161,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,304,Bushwick (CD4),2016,2016-01-01T00:00:00.000,0.40
325160,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,303,Bedford Stuyvesant (CD3),2016,2016-01-01T00:00:00.000,1.00
154486,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,403,Jackson Heights (CD3),2005,2005-01-01T00:00:00.000,0.60
154456,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,203,Morrisania and Crotona (CD3),2005,2005-01-01T00:00:00.000,1.30
325148,645,Annual vehicle miles travelled (trucks),million miles,per km2,CD,203,Morrisania and Crotona (CD3),2016,2016-01-01T00:00:00.000,1.20
222545,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,2009-06-01T00:00:00.000,16.13
740936,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2021,2021-06-01T00:00:00.000,8.17
412468,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2016,2015-12-31T00:00:00.000,18.86
602741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Annual Average 2018,2018-01-01T00:00:00.000,17.90
740933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2021,2021-06-01T00:00:00.000,10.75
151685,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,208,Canarsie - Flatlands,2005,2005-01-01T00:00:00.000,15.50
325319,644,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,208,Canarsie - Flatlands,2016,2016-01-01T00:00:00.000,17.50
325301,644,Annual vehicle miles travelled (cars),million miles,per km2,Borough,2,Brooklyn,2016,2016-01-01T00:00:00.000,21.80
325105,645,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,208,Canarsie - Flatlands,2016,2016-01-01T00:00:00.000,0.30
325086,645,Annual vehicle miles travelled (trucks),million miles,per km2,Borough,1,Bronx,2016,2016-01-01T00:00:00.000,2.00
130710,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,308,Greenwich Village - SoHo,2005,2005-01-01T00:00:00.000,4.70
130698,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,207,East Flatbush - Flatbush,2005,2005-01-01T00:00:00.000,2.30
130729,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,Borough,2,Brooklyn,2005,2005-01-01T00:00:00.000,2.80
130699,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,208,Canarsie - Flatlands,2005,2005-01-01T00:00:00.000,2.40
130720,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,408,Jamaica,2005,2005-01-01T00:00:00.000,1.80
130709,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,307,Gramercy Park - Murray Hill,2005,2005-01-01T00:00:00.000,5.30
130719,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,UHF42,407,Southwest Queens,2005,2005-01-01T00:00:00.000,1.80
227524,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,204,Highbridge and Concourse (CD4),2011,2011-01-01T00:00:00.000,2.20
166757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2011,2011-06-01T00:00:00.000,22.20
222482,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2012,2012-06-01T00:00:00.000,33.38
222483,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2013,2013-06-01T00:00:00.000,30.73
743702,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2021,2021-06-01T00:00:00.000,26.95
166639,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2009,2009-06-01T00:00:00.000,26.88
167760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2013,2012-12-01T00:00:00.000,23.99
165872,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2010-11,2010-12-01T00:00:00.000,32.21
336768,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2014-15,2014-12-01T00:00:00.000,26.09
550037,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2017,2017-01-01T00:00:00.000,21.80
628913,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2015-2017,2015-01-01T00:00:00.000,51.70
131244,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,2005-01-01T00:00:00.000,11.60
131243,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2005-2007,2005-01-01T00:00:00.000,27.40
151600,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,2009-01-01T00:00:00.000,1.00
151588,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,2009-01-01T00:00:00.000,7.30
151599,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,2009-01-01T00:00:00.000,2.10
151514,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2009-2011,2009-01-01T00:00:00.000,54.10
151513,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,2009-01-01T00:00:00.000,35.00
151503,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,2009-01-01T00:00:00.000,19.60
227567,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,503,Tottenville and Great Kills (CD3),2011,2011-01-01T00:00:00.000,1.70
227553,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,403,Jackson Heights (CD3),2011,2011-01-01T00:00:00.000,2.30
227626,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,503,Tottenville and Great Kills (CD3),2011,2011-01-01T00:00:00.000,1.05
227613,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,404,Elmhurst and Corona (CD4),2011,2011-01-01T00:00:00.000,1.64
227583,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,204,Highbridge and Concourse (CD4),2011,2011-01-01T00:00:00.000,1.68
151504,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,2009-01-01T00:00:00.000,8.90
151492,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,2009-01-01T00:00:00.000,65.90
151493,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,2009-01-01T00:00:00.000,49.80
227554,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,404,Elmhurst and Corona (CD4),2011,2011-01-01T00:00:00.000,2.30
227570,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,103,Lower East Side and Chinatown (CD3),2011,2011-01-01T00:00:00.000,2.19
227612,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,403,Jackson Heights (CD3),2011,2011-01-01T00:00:00.000,1.61
227594,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,303,Bedford Stuyvesant (CD3),2011,2011-01-01T00:00:00.000,1.36
227582,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,203,Morrisania and Crotona (CD3),2011,2011-01-01T00:00:00.000,1.43
227608,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,317,East Flatbush (CD17),2011,2011-01-01T00:00:00.000,1.48
227609,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,318,Flatlands and Canarsie (CD18),2011,2011-01-01T00:00:00.000,1.03
227595,646,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,304,Bushwick (CD4),2011,2011-01-01T00:00:00.000,1.38
151485,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,2009-01-01T00:00:00.000,119.10
151522,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2009-2011,2009-01-01T00:00:00.000,79.80
151523,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2009-2011,2009-01-01T00:00:00.000,54.00
518683,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2012-2014,2012-01-02T00:00:00.000,5.90
629019,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2015-2017,2015-01-01T00:00:00.000,14.20
629026,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2015-2017,2015-01-01T00:00:00.000,3.80
629027,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2015-2017,2015-01-01T00:00:00.000,2.90
518682,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,2012-01-02T00:00:00.000,4.10
629047,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,407,Southwest Queens,2015-2017,2015-01-01T00:00:00.000,2.80
154575,643,Annual vehicle miles traveled,million miles,per km2,CD,204,Highbridge and Concourse (CD4),2005,2005-01-01T00:00:00.000,46.60
154515,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,203,Morrisania and Crotona (CD3),2005,2005-01-01T00:00:00.000,15.30
325362,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,203,Morrisania and Crotona (CD3),2016,2016-01-01T00:00:00.000,12.40
325406,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,503,Tottenville and Great Kills (CD3),2016,2016-01-01T00:00:00.000,6.30
154541,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,317,East Flatbush (CD17),2005,2005-01-01T00:00:00.000,36.40
325388,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,317,East Flatbush (CD17),2016,2016-01-01T00:00:00.000,21.80
154542,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,318,Flatlands and Canarsie (CD18),2005,2005-01-01T00:00:00.000,16.90
325389,644,Annual vehicle miles travelled (cars),million miles,per km2,CD,318,Flatlands and Canarsie (CD18),2016,2016-01-01T00:00:00.000,14.90
518672,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,2012-01-02T00:00:00.000,1.70
629037,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,2015-01-01T00:00:00.000,1.00
629048,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2015-2017,2015-01-01T00:00:00.000,4.30
518740,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,2,Brooklyn,2012-2014,2012-01-02T00:00:00.000,40.96
628385,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,2,Brooklyn,2015-2017,2015-01-01T00:00:00.000,38.30
628402,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2015-2017,2015-01-01T00:00:00.000,36.20
628403,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2015-2017,2015-01-01T00:00:00.000,40.00
518778,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407,Southwest Queens,2012-2014,2012-01-02T00:00:00.000,29.28
628423,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,407,Southwest Queens,2015-2017,2015-01-01T00:00:00.000,27.60
518768,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2012-2014,2012-01-02T00:00:00.000,45.24
628413,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2015-2017,2015-01-01T00:00:00.000,35.70
518757,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,2012-01-02T00:00:00.000,37.28
518779,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408,Jamaica,2012-2014,2012-01-02T00:00:00.000,36.50
628424,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408,Jamaica,2015-2017,2015-01-01T00:00:00.000,31.70
